,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
99,01/04/2018 01:39,2.445718,48.35069,53.125,45.96353912,623.4954,73.35966,13.5272,16.21094,15.73351,15.08247,39.61113,50.27185,36.93747,1.714867,418.2521,459.3428,466.2292,2.570632,662.1263,396.8021,871.2985,496.0971,971.0417,620.2338,739.8782,841.2953,475.7226,787.9507,693.4465,685.1852,727.6041,708.1167,459.4976,173.8847,333.9403,206.8238,110.1519,48.17708,34.375,70.83333,32.29166,34.375,40.10416,46.58565,46.875,45.13889,40.21990585,188.6574,67.12963,244.5023,190.6829,NORMAL
100,01/04/2018 01:40,2.46441,48.26389,53.12499619,45.96353912,637.7314,73.44002,13.614,16.16753,15.45139,15.11863,39.54619,50.85778,37.33388,1.802205,420.3387,459.6218,457.4352,2.478648,660.9786,398.6833,877.306,497.9336,978.1346,621.7962,733.7096,847.0374,390.1755,774.6298,672.4095,646.2963,813.5416,668.3936,459.4781,165.1084,318.5249,204.933,109.6227,48.17708,34.89583,70.83333,31.77083,34.11458206,40.36458,47.4537,48.90046,44.84954,40.21991,195.0231,67.99769,243.0556,193.8657,NORMAL
101,01/04/2018 01:41,2.444734,48.35069,53.12499619,45.96353912,634.7222,72.79972,13.5272,16.12413,15.69734,15.11863,39.58981,50.97385,37.27457,1.834776,419.9021,463.0335,467.6897,2.591098,661.8442,399.1971,877.4729,498.8689,976.2852,625.9027,736.6316,849.3145,413.4919,783.5317,689.3395,653.7037,788.5416,688.837,462.4268,165.442,318.8294,201.7949,108.7417,48.17708,34.89583,72.65625,31.77083,33.85416,40.625,47.74306,49.47917,44.56018,39.6412,201.3889,68.57639,241.8981,195.0231,NORMAL
102,01/04/2018 01:42,2.465394,48.4375,53.125,45.96353912,634.7222,73.23296,13.5923,16.1603,15.61777,15.08247,39.50881,51.02778,37.19251,2.024022,420.7476,465.8351,468.3325,2.59633,668.3465,400.5117,883.1757,501.2707,983.9818,630.1022,740.7512,850.9871,489.1272,763.6697,715.5057,620.3704,713.0208,728.0577,448.5822,170.9337,325.3874,203.4722,106.0325,47.91666,33.85416,75.26041,31.77083,33.85416,40.625,47.74306,49.18982,44.56018,39.6412,203.9931,69.7338,241.3194,196.4699,NORMAL
103,01/04/2018 01:43,2.444734,48.35069,53.03819,45.96353912,625.463,71.66517,13.53443,16.06626,15.61777,15.08247,40.41326,50.6977,36.78867,1.96084,420.7335,463.3182,461.7805,2.526284,665.8143,398.9232,880.7477,499.0579,979.4108,627.16,742.2373,851.5009,475.5643,768.1094,710.5209,639.8148,776.0416,711.1317,451.5203,170.4567,326.1245,203.6187,108.1835,47.13541,32.8125,75.52083,31.77083,33.59375,40.88541,47.74306,48.90046,44.84954,39.35185,204.5718,72.62731,243.3449,202.2569,NORMAL
104,01/04/2018 01:44,2.456539,48.3941,53.125,45.96353912,627.7778,75.47958,13.64294,16.1603,15.69734,15.05353,41.43711,50.6221,36.59331,2.02324,419.5548,463.1334,456.9257,2.481782,663.8558,399.6425,878.7004,497.6909,978.9468,626.9624,738.0753,847.5883,431.6617,779.5719,695.6907,676.3889,726.0416,664.3351,447.5835,167.0419,323.8981,204.2467,105.8724,47.13541,32.29166,78.64583,31.77083,33.07291,41.40625,49.18982,49.47917,44.84954,39.35185,205.7292,74.07407,245.9491,206.8866,NORMAL
105,01/04/2018 01:45,2.448669,48.4375,53.03819,45.96354,639.3518,72.8404,13.5923,16.21094,15.76968,15.09693,42.6238,50.03897,36.30052,1.760283,421.1651,461.9002,462.7151,2.551778,664.0399,399.9927,880.0695,499.1778,978.8619,627.2672,737.3438,848.6873,454.2686,768.8391,686.2912,698.6111,701.5625,662.0873,439.2175,169.1936,321.8765,202.2512,109.6337,47.91666,31.77083,87.76041,31.51042,33.07291,41.66666,50.63657,52.66204,44.56018,39.0625,206.5972,74.94213,244.213,208.044,NORMAL
106,01/04/2018 01:46,2.45162,48.61111,53.125,45.87674,621.2963,74.1301,13.5923,16.16753,15.69734,15.05353,42.08079,49.78356,35.84829,1.954738,420.3477,462.92,463.074,2.558304,664.215,399.6268,880.6895,498.8043,978.7536,630.2546,737.5163,850.9698,442.5056,776.1089,693.3976,687.5,776.0416,705.6386,439.5007,167.2086,325.3393,202.0078,105.6914,48.69791,32.8125,92.44791,31.51042,32.8125,43.48958,51.21528,54.97685,44.56018,39.0625,211.5162,75.52084,244.213,207.1759,NORMAL
107,01/04/2018 01:47,2.459491,48.78472,53.12499619,45.87673569,630.0926,71.24863,13.53443,16.16753,15.69734,15.0897,42.25031,50.11004,35.36936,1.861926,420.0131,463.4464,453.0709,2.432026,664.1326,398.6242,876.3572,497.3384,976.5258,623.0043,736.8456,848.3728,473.2099,782.1134,697.485,632.8704,754.6875,724.3549,454.9112,167.7874,329.5547,204.4511,107.7031,49.73958,32.8125,92.1875,31.77083,33.59375,44.79166,52.08333,54.6875,44.56018,39.0625,218.1713,76.67824,241.8981,207.1759,NORMAL
108,01/04/2018 01:48,2.448669,48.82813,53.125,45.87673569,624.537,71.87115,13.65017,16.1603,15.76968,15.08247,41.36744,51.32416,35.82662,1.975023,421.078,465.0593,465.7562,2.565511,666.9433,399.2848,881.7181,500.9632,978.9005,628.049,737.08,848.5245,480.866,782.2004,726.1306,650,753.6458,726.3643,470.9961,166.9893,325.6891,206.1168,100.5687,50,32.8125,89.0625,31.77083,33.85416,44.53125,52.08333,53.53009,45.13889,39.35185242,223.3796,77.83565,235.8218,208.912,NORMAL
109,01/04/2018 01:49,2.465394,48.91493,53.03819,45.87673569,645.8333,72.69482,13.59954,16.16753,15.56713,15.08247,41.75319,51.29509,35.73376,1.907508,421.1531,464.0859,468.4568,2.597351,667.2518,399.6652,879.0659,500.2679,977.2581,625.1505,737.7192,849.3455,445.8872,787.8963,708.0233,602.7778,755.7291,703.2383,475.8167,167.3659,323.155,206.7228,104.2008,50.52083,32.8125,85.9375,32.29166,33.59375,44.01041,51.79398,51.79398,46.00694,39.6412,227.7199,78.7037,230.0347,211.2269,NORMAL
110,01/04/2018 01:50,2.448669,48.82813,53.03819275,45.87673569,634.9537,74.62409,13.68634,16.16753,15.73351,15.11863,39.99636,51.68575,35.81123,1.965502,420.8605,463.73,460.2531,2.531393,667.0118,399.2873,881.9206,501.4929,979.9303,626.214,740.601,849.778,444.8586,779.2216,700.7573,687.5,758.3333,662.6534,460.9008,171.7783,323.3293,208.3577,110.1462,49.73958,33.07291,83.59375,32.55208,33.07291,43.22916,50.63657,49.76852,46.2963,40.21991,228.588,79.28241,224.8264,213.831,NORMAL
111,01/04/2018 01:51,2.468345,48.82813,53.03819275,45.87674,641.4352,76.61227,13.53443,16.16753,15.73351,15.05353,39.33691,51.63696,35.99417,1.926996,419.246,460.5717,463.6183,2.53725,664.0374,398.2448,874.8318,497.7184,971.5168,622.812,742.2736,839.4045,434.3027,780.2437,697.937,662.963,703.125,714.922,455.9426,169.346,326.3416,202.9344,109.0256,49.21875,32.8125,81.77083,32.29166,32.8125,42.1875,49.18982,48.03241,46.2963,40.21991,221.3542,82.46528,219.9074,214.6991,NORMAL
112,01/04/2018 01:52,2.440799,48.78472,53.03819275,45.83333,638.1945,76.00725,13.62847,16.16753,15.76968,15.08247,39.73565,51.36582,36.031,1.785068,419.3948,460.6312,466.353,2.571045,664.7753,397.7833,877.5851,496.748,977.742,630.7021,738.8894,845.6525,408.7398,777.2108,699.2186,622.6852,751.0416,715.3475,463.311,169.2171,325.3904,205.0692,104.9765,48.4375,32.29166,79.94791,32.29166,32.8125,41.92708,48.03241,46.875,45.42824,39.6412,207.4653,85.64815,217.0139,217.0139,NORMAL
113,01/04/2018 01:53,2.463426,48.69791,53.03819275,45.83333206,633.5648,79.14875,13.59954,16.16753,15.84925,15.11863,40.08507,51.27455,37.42347,1.833676,420.0334,463.6371,466.0395,2.572021,667.3892,399.9323,880.6774,499.9556,980.2861,625.4414,739.0513,847.7054,455.0127,771.6083,695.0417,607.4074,675.5208,681.795,454.6826,166.9697,324.4958,204.9458,107.2784,47.91666,31.51042,78.64583,32.29166,32.55208,41.66666,46.875,46.00694,45.13889,39.35185242,195.0231,87.38426,218.1713,219.6181,NORMAL
114,01/04/2018 01:54,2.445718,48.65451,53.03819275,45.83333206,632.9861,75.18528,13.64294,16.13136,15.73351,15.05353,40.22881,50.92445,37.79885,1.956661,419.8382,463.3515,462.1995,2.542938,667.5507,399.2052,880.8136,500.9907,981.9169,630.5169,741.2033,852.1398,449.5746,771.9185,698.9832,711.574,742.1875,687.3578,452.8917,166.2217,331.678,205.3425,103.4932,47.39583,30.98958,76.82291,32.55208,32.55208206,41.40625,46.00694,45.42824,45.13889,39.0625,187.2106,87.96296,221.3542,221.9329,NORMAL
115,01/04/2018 01:55,2.453588,48.4375,53.03819275,45.83333206,648.2639,77.09318,13.56337,16.16753,15.41522,15.16927,39.74593,51.83654,37.989,1.976735,420.9049,461.4248,464.6459,2.555086,667.4092,399.1334,882.5926,501.9346,982.3459,629.7446,740.9468,848.5732,436.4661,782.4109,702.1152,626.8519,759.8958,698.2606,453.5755,167.1066,335.9046,204.4809,113.7598,47.13541,30.46875,75.26041,32.55208,32.55208,41.40625,44.84954,44.84954,44.84954,38.77315,182.581,86.80556,222.8009,224.537,NORMAL
116,01/04/2018 01:56,2.455556,48.69791,53.03819275,45.83333206,631.0186,73.71715,13.49826,16.21094,15.65393,15.08247,40.01452,52.12614,37.59119,1.85767,419.1829,461.6642,463.29,2.560196,666.3775,400.4788,882.45,501.921,982.5432,625.7126,740.1467,848.9788,454.8812,770.3636,697.8063,623.1481,781.25,728.7898,460.5189,166.9466,332.5801,204.6914,107.7587,46.875,30.20833,73.95833,33.07291,32.29166,40.88541,43.69213,44.56018,44.56018,38.77315,181.1343,85.3588,222.5116,225.9838,NORMAL
117,01/04/2018 01:57,2.444734,48.65451,53.03819275,45.83333206,628.588,74.91669,13.64294,16.21094,15.53096,15.08247,40.2724,54.95389,37.41031,1.915914,420.7208,462.9424,462.9312,2.547937,665.1693,400.0099,880.0807,499.6013,981.4965,632.1105,738.6773,850.894,424.4857,771.5245,701.2671,655.0926,744.2708,680.6883,451.5695,170.8353,328.7365,205.4372,108.9061,46.09375,29.94792,71.875,33.07291,32.29166412,40.88541,43.11343,44.56018,43.98148,38.19444,182.2917,84.49074,223.9583,221.6435,NORMAL
118,01/04/2018 01:58,2.466377,48.4809,53.03819,45.83333206,635.3009,75.26166,13.56337,16.16753,15.85648,15.11863,41.3762,56.91808,37.18031,1.994139,419.097,464.4968,463.5633,2.544758,665.9939,399.4485,877.9771,498.6013,980.2086,628.2943,738.228,848.5381,431.963,777.0514,699.6109,731.9445,779.1666,713.0506,450.3722,168.775,329.1792,203.9616,110.4296,45.83333,29.94792,73.95833,33.07291,32.29166412,40.625,42.53472,44.84954,43.69213,38.19444,183.4491,84.20139,226.2731,214.6991,NORMAL
119,01/04/2018 01:59,2.444734,48.65451,52.99479,45.83333206,638.8889,75.92812,13.62847,16.12413,15.69734,15.08247,42.0393,57.57056,36.86454,2.138968,419.7382,464.5233,467.2701,2.602091,666.4589,398.4226,878.0528,499.7964,979.4839,627.1359,738.9563,850.264,433.2727,785.0936,694.1902,606.9445,720.8333,695.8915,454.5234,170.4316,331.558,199.0275,105.7419,46.09375,29.6875,75.26041,33.07291,32.29166412,41.40625,43.11343,44.84954,43.40278,37.90509,186.6319,82.17593,226.2731,208.3333,NORMAL
120,01/04/2018 02:00,2.441782,48.78472,52.99479,45.83333206,629.9768,73.51723,13.68634,16.16753,15.52373,15.08247,42.18901,55.80996,36.59661,2.032284,417.9275,464.3269,463.6796,2.559522,665.0355,398.9201,882.5054,498.6601,979.6555,625.2421,741.9001,850.2012,484.1775,775.4523,696.6503,643.0555,733.8541,681.7599,465.6381,163.5269,319.3427,200.9317,100.4048,46.09375,29.16666603,73.4375,33.59375,32.29166,41.66666,43.98148,46.58565,43.40278,37.90509,190.1042,80.15046,228.2986,203.7037,NORMAL
121,01/04/2018 02:01,2.441782,48.78472,52.99479,45.83333206,629.9768,73.51723,13.68634,16.16753,15.52373,15.08247,42.18901,55.80996,36.59661,2.032284,417.9275,464.3269,463.6796,2.559522,665.0355,398.9201,882.5054,498.6601,979.6555,625.2421,741.9001,850.2012,484.1775,775.4523,696.6503,643.0555,733.8541,681.7599,465.6381,163.5269,319.3427,200.9317,100.4048,46.09375,29.16666603,73.4375,33.59375,32.29166,41.66666,43.98148,46.58565,43.40278,37.90509,190.1042,80.15046,228.2986,203.7037,NORMAL
122,01/04/2018 02:02,2.463426,48.61111,53.125,45.83333206,636.4584,75.85675,13.55613,16.2037,15.65393,15.16204,41.6168,55.31825,36.35653,1.987635,421.8285,465.4373,465.4562,2.578123,664.3593,398.8832,876.7728,497.7144,978.2688,625.3185,741.4678,852.8196,484.5508,769.395,705.0698,666.2037,723.9583,725.7921,448.7261,164.847,318.7751,202.3187,106.9368,46.09375,29.16666603,72.13541,33.59375,31.77083,41.40625,44.56018,48.03241,43.11343,38.19444,191.5509,79.86111,230.6134,204.2824,NORMAL
123,01/04/2018 02:03,2.446702,48.65451,53.03819,45.83333,633.2176,72.81007,13.65017,16.16753,15.65393,15.05353,41.96083,54.80886,36.85173,2.029574,418.523,462.9414,464.18,2.553772,665.9941,398.3521,879.2458,500.6034,982.2672,627.6561,741.5727,852.6487,463.7723,782.0083,705.3199,672.2222,791.1458,719.9072,455.6559,165.6658,320.6746,203.1227,104.8632,46.09375,29.16667,69.53125,33.07291,31.77083206,40.88541,44.84954,48.32176,42.53472,38.19444275,193.5764,79.57176,232.9282,203.9931,NORMAL
124,01/04/2018 02:04,2.453588,48.69791,53.03819275,45.78993,629.2823,75.74284,13.53443,16.13136,15.73351,15.11863,41.93098,54.2776,36.57023,1.850397,420.0983,463.2649,465.3074,2.571858,664.242,399.4655,880.9424,499.9634,978.5624,627.8055,742.0197,849.4691,468.8604,783.4557,697.4432,673.6111,796.3541,700.5208,464.772,164.8425,321.6791,202.1418,112.514,46.09375,29.6875,66.92708,33.59375,31.77083206,40.36458,44.84954,48.03241,42.24536896,38.19444275,191.2616,78.41435,234.375,202.8356,NORMAL
125,01/04/2018 02:05,2.459491,48.78472,53.03819275,45.78992844,629.6296,76.11089,13.59954,16.1603,15.76968,15.08247,43.51464,54.45204,36.45375,1.991337,418.7426,458.6967,461.9498,2.511823,661.058,396.809,870.6061,499.2074,973.9689,623.8645,739.558,844.8267,450.7218,777.7985,703.8558,637.037,736.9791,655.2866,460.0477,165.0861,321.2868,205.2168,107.6514,46.875,29.16667,65.36458,33.07291,31.77083206,39.58333,43.69213,47.4537,41.95602,38.19444275,188.0787,76.67824,235.8218,203.7037,NORMAL
126,01/04/2018 02:06,2.445718,48.78472,53.03819275,45.78992844,631.7129,77.82539,13.68634,16.12413,15.65393,15.08247,44.1105,54.28848,35.44174,1.923068,420.0578,465.1507,465.969,2.584733,669.493,400.6443,883.602,500.3576,983.908,625.1556,739.3484,851.3692,430.4906,785.1962,700.8799,630.0926,701.5625,716.938,448.9115,166.9851,327.0598,201.4602,105.5779,48.69791,29.6875,65.625,33.85416,31.77083206,39.0625,42.53472,46.2963,41.95601654,38.19444275,182.0023,75.23148,236.4005,204.2824,NORMAL
127,01/04/2018 02:07,2.445718,48.78472,53.03819,45.78992844,631.7129,77.82539,13.68634,16.12413,15.65393,15.08247,44.1105,54.28848,35.44174,1.923068,418.934,464.3742,456.5524,2.469406,670.0333,399.2534,883.8597,501.2636,980.2122,628.8717,740.6454,854.9877,456.8105,779.0517,694.4119,705.5555,770.3125,697.0051,453.257,166.7274,324.8614,202.9426,104.8758,48.69791,29.68749809,65.625,33.85416,31.77083,39.0625,42.53472,46.2963,41.95602,38.19444,182.0023,75.23148,236.4005,204.2824,NORMAL
128,01/04/2018 02:08,2.444734,48.91493,52.99479,45.78992844,642.7083,74.54076,13.614,16.21094,15.45139,15.08247,42.55291,54.20543,35.83467,1.839773,421.2265,463.0505,469.3121,2.614097,667.3243,399.4318,882.3471,499.5549,984.3553,631.0519,743.9241,850.9532,437.4901,791.8591,695.4819,645.3704,760.4166,703.4366,457.0947,168.9288,322.6492,205.2523,104.8813,51.30208,29.6875,65.10416,35.15625,32.29166,39.58333,40.79861,44.84954,41.08796,37.90509,181.1343,77.83565,232.6389,206.5972,NORMAL
129,01/04/2018 02:09,2.466377,49.00174,52.99478912,45.78992844,624.8843,75.71705,13.67911,16.16753,15.61777,15.05353,41.23488,54.89551,37.30029,1.999055,421.0912,464.5625,468.21,2.600393,666.9814,400.0687,878.101,500.3705,982.0037,624.4396,746.3055,852.2746,464.8243,784.5343,711.2728,662.963,750.5208,720.9302,445.1195,167.6267,324.0596,200.1255,109.7798,51.30208,29.94792,63.80208,35.41666,32.55208,39.58333,40.50926,44.84954,40.79861069,37.90509415,185.4745,81.01852,231.4815,208.912,NORMAL
130,01/04/2018 02:10,2.444734,48.91493,52.99479,45.78992844,632.2916,73.969,13.55613,16.16753,15.65393,15.16204,40.79284,55.15443,38.93544,1.89751,423.1994,462.1928,458.5698,2.487295,664.998,399.1302,877.6005,497.8323,976.1404,627.7614,742.7451,848.4843,466.0802,787.0888,706.5499,742.5926,799.4791,672.8544,458.3162,168.8248,326.4586,200.6909,100.8592,51.04166412,30.20833,63.80208,35.15625,32.55208,39.32291,40.21991,44.56018,40.50925827,37.90509415,188.6574,84.49074,232.9282,210.0694,NORMAL
131,01/04/2018 02:11,2.461458,48.91493,53.03819,45.78992844,637.1528,77.69456,13.64294,16.16753,15.69734,15.11863,41.3069,54.59191,40.83093,1.93271,420.5553,462.3596,462.3519,2.530088,665.3043,398.7263,878.0737,499.3318,977.8453,631.7145,738.7012,850.3635,466.7897,797.1415,696.0665,643.0555,730.2083,686.297,453.0279,166.6968,332.4437,200.4815,104.9419,50.78125,30.98958,65.10416,34.89583,32.8125,39.32291412,39.35185,43.69213,40.21991,37.90509415,187.7894,87.96296,234.0856,209.7801,NORMAL
132,01/04/2018 02:12,2.445718,48.87152,53.03819,45.78992844,638.6573,76.48597,13.53443,16.16753,15.70457,15.08247,42.08557,53.61451,41.01162,1.744019,420.8089,464.0002,464.3559,2.554222,668.0214,399.3834,879.1119,498.718,983.3015,629.7932,739.7606,851.1758,475.0475,784.0942,708.2061,695.3704,750.5208,718.0176,459.8768,164.9496,331.4582,201.3837,109.3102,50,30.98958206,66.14583,34.89583,33.07291,39.32291,39.0625,43.40278,40.50926,37.90509415,186.6319,88.83102,232.9282,210.9375,NORMAL
133,01/04/2018 02:13,2.453588,48.82813,53.125,45.78992844,637.037,79.12985,13.67911,16.24711,15.73351,15.08247,42.9128,53.38892,41.35009,1.888915,420.448,466.2545,461.47,2.511879,668.5856,399.2628,883.2043,500.7897,985.4609,630.1646,739.6968,851.8659,458.256,786.9524,697.6019,662.963,789.0625,676.3668,465.4227,166.0934,331.8022,204.0195,103.3445,50.52083,30.98958206,65.10416,34.375,33.59375,39.58333,38.77315,42.53472,41.08796,37.90509415,185.1852,88.83102,229.7454,212.6736,NORMAL
134,01/04/2018 02:14,2.455556,48.87152,53.03819,45.78992844,644.7916,77.27492,13.5923,16.13136,15.53096,15.11863,42.70485,53.26307,41.48734,2.078626,419.3309,463.9586,466.5104,2.565982,665.0279,399.3761,882.928,498.4485,978.4827,632.1294,739.7617,847.9495,461.0051,776.4712,715.5452,602.3148,777.0833,731.0167,473.0412,167.1043,323.5044,205.5924,102.7706,51.30208,30.98958206,64.84375,34.89583,33.59375,39.32291,38.19444,42.24537,42.24537,37.90509415,183.4491,87.38426,225.4051,214.6991,NORMAL
135,01/04/2018 02:15,2.448669,48.87152,52.99479,45.78992844,641.2037,78.01218,13.67911,16.16753,15.58883,15.08247,42.8988,53.31108,40.95567,2.158126,420.9569,461.7031,461.993,2.547365,665.3591,400.9135,879.549,498.7286,979.7635,623.6369,738.734,848.1431,443.5715,794.3922,700.4329,688.4259,793.75,707.9438,468.0773,167.5832,321.293,206.0349,104.371,52.34375,30.98958206,64.84375,35.15625,33.59375,39.32291412,38.19444,42.24537,43.40278,37.90509415,179.6875,85.64815,222.8009,216.7245,NORMAL
136,01/04/2018 02:16,2.46441,49.00174,53.03819,45.78992844,631.5972,75.93819,13.49826,16.13136,15.56713,15.11863,41.97205,52.57394,39.45192,2.186148,419.8541,464.1189,464.1778,2.543082,667.9679,399.6981,883.6419,499.3268,980.372,626.9016,749.8842,853.2901,464.4928,784.8375,725.3654,666.2037,705.2083,696.7222,449.336,165.5862,331.4651,206.4018,110.6492,52.34375,30.98958206,65.10416,35.15625,33.59375,39.32291,38.19444,42.24537,43.40277863,37.90509415,177.662,84.20139,220.1968,218.75,NORMAL
137,01/04/2018 02:17,2.444734,49.08854,52.99479,45.78992844,634.2593,74.73568,13.64294,16.13136,15.61777,15.11863,41.39159,52.1443,38.48905,1.969535,417.8964,462.1627,463.499,2.544018,663.1305,398.3337,879.3168,497.7778,977.9761,624.7051,747.7816,850.1817,439.1988,781.0734,722.3548,643.0555,784.375,714.1415,467.4049,168.5069,322.6784,206.556,115.6448,52.08333,30.98958,66.66666,35.15625,33.59375,39.58333,38.77315,41.95602,43.40278,37.90509415,177.0833,83.62269,217.3032,218.75,NORMAL
138,01/04/2018 02:18,2.466377,49.13194,52.99478912,45.78993,637.2686,76.46278,13.53443,16.16753,15.56713,15.08247,41.1848,51.79105,37.97364,1.880561,421.6662,461.5428,460.7879,2.537023,664.4349,399.5261,875.0578,497.7373,976.7932,622.6666,741.8577,850.3628,460.8892,790.6303,703.35,701.3889,843.2291,720.1175,467.5408,167.6848,327.5453,205.1895,107.4526,51.82291,31.25,67.96875,35.15625,33.07291,40.10416,38.19444,41.66667,43.11343,37.90509415,177.9514,82.46528,215.2778,218.1713,NORMAL
139,01/04/2018 02:19,2.44375,49.08854,52.99478912,45.74652,622.4537,74.2026,13.65017,16.16753,15.85648,15.08247,41.63523,51.44402,37.33158,1.806263,419.504,463.3823,461.0303,2.500206,665.9001,398.6447,875.6401,497.834,977.1748,628.3557,735.1772,849.3525,432.5555,768.0753,687.8962,699.537,796.875,687.1959,460.6501,167.6928,327.0367,203.9277,98.67888,51.30208,31.25,69.01041,34.89583,33.07291412,40.10416412,38.19444,40.79861,43.11342621,37.90509,179.3981,80.15046,212.6736,215.5671,NORMAL
140,01/04/2018 02:20,2.46441,49.13194,52.99478912,45.74652481,633.3333,76.11657,13.55613,16.21094,15.69734,15.08247,42.00949,51.01491,37.24313,1.851413,419.2509,463.9045,467.5417,2.57278,664.0427,399.1278,877.4432,498.8841,977.942,626.6783,731.4617,848.1324,465.7339,761.1561,676.06,694.4445,826.5624,711.1879,469.0551,166.123,321.9867,203.6766,108.5129,50.78125,30.98958,68.75,34.89583206,33.07291412,40.10416412,38.19444,40.21991,43.11342621,38.77315,181.1343,78.125,212.963,214.1204,NORMAL
141,01/04/2018 02:21,2.46441,49.13194,52.99479,45.74652481,633.3333,76.11657,13.55613,16.21094,15.69734,15.08247,42.00949,51.01491,37.24313,1.851413,420.658,463.6219,465.629,2.581641,664.1135,399.1841,877.7117,498.202,976.507,623.8627,737.1059,845.0988,445.8395,759.5961,696.9838,652.7778,771.875,705.4083,465.0999,166.7623,327.9285,200.2895,108.8081,50.78125,30.98958206,68.75,34.89583206,33.07291412,40.10416412,38.19444,40.21991,43.11342621,38.77314758,181.1343,78.125,212.963,214.1204,NORMAL
142,01/04/2018 02:22,2.456539,49.21875,53.03819,45.74652481,631.25,74.56232,13.64294,16.13136,15.65393,15.11863,41.37865,50.81967,38.03773,1.907459,420.5536,463.8745,465.779,2.567085,664.7866,399.1833,882.3951,498.0763,975.7159,626.0067,735.2051,844.6642,455.1829,763.5372,696.222,701.3889,793.75,742.4047,469.3765,170.5285,329.0819,203.9761,102.8154,50,30.98958206,64.0625,34.89583,33.07291,40.10416,37.90509,39.35185,43.11342621,38.77314758,178.2407,74.36343,214.1204,213.2523,NORMAL
143,01/04/2018 02:23,2.453588,49.26215,52.99479,45.74652481,622.6852,72.7142,13.56337,16.16753,15.56713,15.16204,41.12049,50.81192,37.82795,1.912698,419.6195,464.2893,459.4009,2.498388,664.18,399.5444,878.3829,499.6164,978.0228,627.7394,735.7898,849.0245,426.1419,773.8461,691.331,674.074,861.9791,709.4771,458.2202,169.5753,329.179,204.4079,102.0921,49.47916,30.98958206,63.02083,34.375,32.8125,39.58333,37.61574,39.0625,43.11343,38.77314758,177.662,72.91666,211.2269,214.1204,NORMAL
144,01/04/2018 02:24,2.446702,49.34896,53.03819,45.74652,635.1852,75.13245,13.55613,16.12413,15.56713,15.01013,41.01183,49.66928,37.4576,1.937078,419.9569,464.3947,462.3587,2.546034,665.9486,400.0031,881.8954,501.1447,978.9283,628.4584,737.8329,849.8077,465.3488,774.0255,690.0999,697.6852,729.6875,717.3039,471.1876,170.3443,327.9492,203.0257,106.1345,49.21875,30.98958206,65.36458,34.11458,32.8125,39.58333,37.61574,38.77315,43.40278,38.77315,174.1898,71.46991,208.3333,213.831,NORMAL
145,01/04/2018 02:25,2.463426,49.34896,52.95139,45.65972,629.9768,74.8661,13.55613,16.21094,15.94329,15.08247,40.62807,48.8407,38.22674,1.951896,421.4172,463.8674,463.7424,2.556433,669.0181,400.6818,881.2062,500.5015,978.6362,628.1022,739.8452,845.4999,450.4734,774.9484,695.9249,650,744.7916,711.3875,464.7204,170.5854,329.3803,199.0178,106.033,48.17708,30.98958,68.22916,34.11458,32.55208,40.36458,37.32639,38.19444,43.40277863,38.19444,172.7431,71.46991,206.0185,211.5162,NORMAL
146,01/04/2018 02:26,2.445718,49.34896,52.99478912,45.65972137,633.449,73.9398,13.49826,16.21094,15.56713,15.01013,40.90974,49.53601,39.20808,1.899282,420.6033,463.5249,465.5345,2.571451,670.4152,400.1641,881.6072,501.2625,980.9775,629.9007,739.0575,847.3691,433.1583,774.5106,694.4063,591.2037,677.6041,710.5712,473.0291,171.233,333.0938,203.6329,107.3252,47.91666,30.46875,69.53125,33.85416,32.8125,41.40625,37.32639,37.90509,43.40278,38.19444,169.5602,71.46991,205.4398,209.7801,NORMAL
147,01/04/2018 02:27,2.466377,49.30555,53.03819,45.65972137,632.6389,74.93073,13.53443,16.12413,15.69734,15.11863,41.44443,49.37516,38.17844,1.900921,420.6722,463.5857,463.7802,2.552626,666.5828,399.5731,880.9417,499.5301,981.8982,628.3893,736.2993,849.0991,432.253,779.5217,697.5723,651.3889,667.7083,702.4641,477.1443,171.5236,335.1367,202.512,103.6158,47.91666,30.46874809,73.17708,33.85416412,32.8125,42.1875,37.90509,37.61574,43.69213,37.90509,166.6667,71.18056,203.9931,208.044,NORMAL
148,01/04/2018 02:28,2.444734,49.43576,52.99479,45.65972,636.8055,73.9752,13.67911,16.12413,15.76968,15.01736,41.33567,49.90913,37.63472,1.969485,420.8273,463.2091,463.9802,2.554372,667.5876,399.5638,878.3599,502.1071,978.4775,629.0864,737.0955,849.7261,414.3657,782.3478,696.9919,629.1666,726.5625,712.6219,468.4922,167.8241,334.0193,200.2715,106.9501,48.17708,30.46874809,77.34375,33.85416412,32.8125,42.96875,39.0625,37.32639,44.56018,37.90509415,163.7731,70.60185,201.6782,205.7292,NORMAL
