date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
03/02/2015 04:25,20.39,22.4725,0,437.5,0.003322671,0
03/02/2015 04:25,20.39,22.46333333,0,439.3333333,0.003321308,0
03/02/2015 04:27,20.39,22.5,0,437.5,0.003326758,0
03/02/2015 04:27,20.39,22.5,0,433.6,0.003326758,0
03/02/2015 04:28,20.39,22.5,0,431.3333333,0.003326758,0
03/02/2015 04:30,20.39,22.5,0,434.8,0.003326758,0
03/02/2015 04:31,20.39,22.46333333,0,433.3333333,0.003321308,0
03/02/2015 04:32,20.39,22.4725,0,433.8,0.003322671,0
03/02/2015 04:33,20.39,22.5,0,436.5,0.003326758,0
03/02/2015 04:34,20.39,22.5,0,434,0.003326758,0
03/02/2015 04:34,20.39,22.4725,0,433.75,0.003322671,0
03/02/2015 04:36,20.39,22.445,0,435.5,0.003318583,0
03/02/2015 04:37,20.39,22.42666667,0,434.3333333,0.003315858,0
03/02/2015 04:38,20.39,22.5,0,431.75,0.003326758,0
03/02/2015 04:38,20.39,22.5,0,431.5,0.003326758,0
03/02/2015 04:40,20.39,22.5,0,432.5,0.003326758,0
03/02/2015 04:40,20.39,22.456,0,435.4,0.003320218,0
03/02/2015 04:41,20.39,22.5,0,436.6666667,0.003326758,0
03/02/2015 04:43,20.39,22.5,0,432.6,0.003326758,0
03/02/2015 04:44,20.39,22.46333333,0,433,0.003321308,0
03/02/2015 04:45,20.39,22.445,0,431.5,0.003318583,0
03/02/2015 04:46,20.39,22.5,0,431.8,0.003326758,0
03/02/2015 04:46,20.39,22.5,0,439.6666667,0.003326758,0
03/02/2015 04:47,20.39,22.5,0,436.6666667,0.003326758,0
03/02/2015 04:49,20.39,22.5,0,439,0.003326758,0
03/02/2015 04:50,20.39,22.5,0,436.25,0.003326758,0
03/02/2015 04:51,20.39,22.5,0,435.8,0.003326758,0
03/02/2015 04:52,20.39,22.42666667,0,438.3333333,0.003315858,0
03/02/2015 04:53,20.39,22.4725,0,436,0.003322671,0
03/02/2015 04:53,20.39,22.5,0,433.6666667,0.003326758,0
03/02/2015 04:54,20.39,22.5,0,432.25,0.003326758,0
03/02/2015 04:56,20.39,22.5,0,433.5,0.003326758,0
03/02/2015 04:57,20.39,22.5,0,436.25,0.003326758,0
03/02/2015 04:58,20.39,22.5,0,435,0.003326758,0
03/02/2015 04:59,20.39,22.5,0,433.75,0.003326758,0
03/02/2015 04:59,20.39,22.5,0,440.6666667,0.003326758,0
03/02/2015 05:00,20.39,22.5,0,441.2,0.003326758,0
